,location,size,total_sqft,bath,price,bhk,price_per_sqft
7342,Whitefield,3 BHK,1745.0,3.0,100.0,3,5730.659025787965
7343,Whitefield,4 BHK,3200.0,4.0,224.0,4,7000.0
7345,Whitefield,1 BHK,825.0,1.0,44.9,1,5442.424242424242
7349,Whitefield,3 BHK,1870.0,3.0,138.0,3,7379.679144385027
7352,Whitefield,3 BHK,1862.0,3.0,125.0,3,6713.211600429646
7353,Whitefield,3 BHK,1655.0,3.0,113.0,3,6827.794561933535
7354,Whitefield,1 BHK,530.0,1.0,29.44,1,5554.7169811320755
7356,Whitefield,1 BHK,905.0,1.0,50.0,1,5524.861878453039
7357,Whitefield,3 BHK,1600.0,3.0,82.0,3,5125.0
7358,Whitefield,4 Bedroom,1230.0,4.0,80.0,4,6504.065040650406
7360,Whitefield,1 BHK,630.5,1.0,32.15,1,5099.127676447264
7361,Whitefield,1 BHK,905.0,1.0,52.0,1,5745.85635359116
7365,Whitefield,2 BHK,1216.0,2.0,83.0,2,6825.6578947368425
7371,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
7379,Whitefield,4 BHK,2856.0,5.0,158.5,4,5549.7198879551825
7382,Whitefield,1 BHK,750.0,1.0,51.0,1,6800.0
7385,Whitefield,2 BHK,1173.0,2.0,77.0,2,6564.364876385337
7386,Whitefield,3 Bedroom,1200.0,3.0,68.4,3,5700.000000000001
7390,Whitefield,4 Bedroom,3425.0,5.0,250.0,4,7299.270072992701
7395,Whitefield,3 BHK,2173.0,3.0,128.0,3,5890.473999079613
7397,Whitefield,1 BHK,905.0,1.0,62.0,1,6850.828729281768
7398,Whitefield,3 BHK,1870.0,3.0,138.0,3,7379.679144385027
7399,Whitefield,2 BHK,1320.0,2.0,99.26,2,7519.69696969697
7400,Whitefield,3 BHK,2901.0,4.0,190.0,3,6549.465701482248
7401,Whitefield,2 BHK,1485.0,2.0,96.51,2,6498.989898989899
7402,Whitefield,3 BHK,1755.0,3.0,101.0,3,5754.985754985755
7404,Whitefield,3 BHK,2225.0,3.0,149.0,3,6696.6292134831465
7405,Whitefield,2 BHK,1250.0,2.0,82.0,2,6560.0
7406,Whitefield,1 BHK,605.0,1.0,40.0,1,6611.570247933884
7409,Whitefield,3 BHK,2210.0,3.0,156.0,3,7058.823529411765
7410,Whitefield,2 BHK,1173.0,2.0,78.2,2,6666.666666666667
7411,Whitefield,3 BHK,1740.0,4.0,130.0,3,7471.264367816092
7412,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
7414,Whitefield,3 BHK,1655.0,3.0,120.0,3,7250.755287009063
7417,Whitefield,2 BHK,1180.0,2.0,70.0,2,5932.203389830508
7419,Whitefield,3 BHK,2023.0,4.0,130.0,3,6426.099851705388
7420,Whitefield,3 BHK,2134.0,4.0,118.0,3,5529.522024367385
7423,Whitefield,1 BHK,905.0,1.0,60.0,1,6629.834254143647
7429,Whitefield,3 BHK,1452.0,3.0,90.0,3,6198.347107438017
7430,Whitefield,4 Bedroom,2850.0,5.0,240.0,4,8421.052631578947
7433,Whitefield,4 BHK,2830.0,5.0,190.0,4,6713.780918727915
7434,Whitefield,2 BHK,1295.0,2.0,78.5,2,6061.776061776061
7435,Whitefield,1 BHK,840.0,1.0,57.6,1,6857.142857142857
7436,Whitefield,1 BHK,640.0,1.0,19.83,1,3098.4374999999995
7437,Whitefield,3 BHK,1991.0,3.0,104.0,3,5223.505775991964
7441,Whitefield,3 BHK,1655.0,3.0,97.0,3,5861.027190332326
7442,Whitefield,3 BHK,1850.0,3.0,150.0,3,8108.108108108108
7443,Whitefield,3 Bedroom,1200.0,3.0,67.77,3,5647.5
7444,Whitefield,2 BHK,1290.0,2.0,90.0,2,6976.7441860465115
7447,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
7448,Whitefield,2 BHK,1356.0,2.0,94.84,2,6994.100294985251
7449,Whitefield,2 BHK,1338.0,2.0,103.0,2,7698.056801195815
7452,Whitefield,3 Bedroom,3450.0,4.0,208.0,3,6028.985507246377
7456,Whitefield,2 BHK,1267.0,2.0,90.33,2,7129.439621152328
7457,Whitefield,4 Bedroom,2400.0,4.0,143.0,4,5958.333333333333
7458,Whitefield,3 BHK,1836.0,3.0,125.0,3,6808.278867102396
7460,Whitefield,3 BHK,3596.0,3.0,200.0,3,5561.735261401557
7461,Whitefield,3 BHK,1275.0,2.0,65.0,3,5098.0392156862745
7464,Whitefield,2 BHK,1216.0,2.0,82.0,2,6743.421052631579
7465,Whitefield,2 BHK,1495.0,3.0,88.0,2,5886.28762541806
7466,Whitefield,3 BHK,1564.0,3.0,103.0,3,6585.677749360614
7467,Whitefield,3 BHK,1585.0,3.0,84.0,3,5299.6845425867505
7470,Whitefield,3 BHK,1558.0,3.0,90.0,3,5776.636713735558
7471,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
7473,Whitefield,3 BHK,1704.0,3.0,120.0,3,7042.2535211267605
7477,Whitefield,2 BHK,1300.0,2.0,78.0,2,6000.0
7478,Whitefield,3 BHK,1570.0,3.0,88.0,3,5605.095541401274
7479,Whitefield,2 BHK,1216.0,2.0,84.03,2,6910.361842105263
7481,Whitefield,2 BHK,1216.0,2.0,72.5,2,5962.171052631579
7483,Whitefield,3 BHK,2025.0,4.0,115.0,3,5679.0123456790125
7484,Whitefield,3 BHK,1346.0,2.0,100.0,3,7429.420505200595
7488,Whitefield,4 Bedroom,2990.0,3.0,198.0,4,6622.0735785953175
7491,Whitefield,3 BHK,1720.0,3.0,98.97,3,5754.069767441861
7492,Whitefield,3 BHK,1600.0,3.0,95.0,3,5937.5
7493,Whitefield,3 BHK,1655.0,3.0,108.0,3,6525.679758308157
7494,Whitefield,3 BHK,1740.0,3.0,95.0,3,5459.770114942528
7496,Whitefield,2 BHK,1350.0,2.0,88.0,2,6518.518518518518
7498,Whitefield,2 BHK,1216.0,2.0,80.0,2,6578.9473684210525
7499,Whitefield,4 Bedroom,2900.0,4.0,225.0,4,7758.620689655172
7500,Whitefield,2 BHK,1340.0,2.0,101.0,2,7537.313432835821
7502,Whitefield,3 Bedroom,1500.0,3.0,78.57,3,5237.999999999999
7503,Whitefield,3 BHK,1626.0,3.0,85.0,3,5227.552275522755
7505,Whitefield,2 BHK,1100.0,2.0,65.0,2,5909.090909090909
7507,Whitefield,3 BHK,1270.0,2.0,65.0,3,5118.110236220473
7508,Whitefield,3 Bedroom,3117.0,3.0,261.0,3,8373.435996150145
7509,Whitefield,2 BHK,1216.0,2.0,73.0,2,6003.289473684211
7511,Whitefield,3 Bedroom,3150.0,3.0,290.0,3,9206.349206349207
7513,Whitefield,4 BHK,2956.0,5.0,234.0,4,7916.102841677944
7517,Whitefield,3 BHK,2247.0,3.0,145.0,3,6453.048509123276
7518,Whitefield,4 Bedroom,3940.0,5.0,265.0,4,6725.888324873096
7522,Whitefield,2 BHK,1180.0,2.0,77.0,2,6525.423728813559
7523,Whitefield,3 BHK,2140.0,3.0,139.0,3,6495.327102803738
7524,Whitefield,2 BHK,1314.0,2.0,84.0,2,6392.6940639269405
7531,Whitefield,3 BHK,1431.0,3.0,85.0,3,5939.902166317261
7532,Whitefield,1 BHK,524.0,1.0,29.0,1,5534.3511450381675
7533,Whitefield,4 BHK,2830.0,4.0,161.0,4,5689.04593639576
7534,Whitefield,4 BHK,2135.0,3.0,149.0,4,6978.922716627635
7536,Whitefield,4 BHK,3075.0,2.0,188.0,4,6113.821138211382
7537,Whitefield,3 BHK,1760.0,3.0,160.0,3,9090.90909090909
7538,Whitefield,3 BHK,1655.0,3.0,110.0,3,6646.525679758308
7539,Whitefield,1 BHK,840.0,1.0,57.0,1,6785.714285714285
7540,Whitefield,3 BHK,1725.0,3.0,106.0,3,6144.927536231884
7543,Whitefield,1 BHK,516.0,1.0,39.0,1,7558.139534883721
7545,Whitefield,4 Bedroom,6000.0,4.0,410.0,4,6833.333333333333
7546,Whitefield,3 BHK,1639.0,3.0,107.0,3,6528.370957901159
7547,Whitefield,3 BHK,1820.0,3.0,113.0,3,6208.791208791209
7549,Whitefield,4 Bedroom,3565.0,4.0,218.0,4,6115.007012622721
7550,Whitefield,4 BHK,3410.0,5.0,253.0,4,7419.354838709677
7553,Whitefield,4 Bedroom,4500.0,4.0,330.0,4,7333.333333333333
7554,Whitefield,2 BHK,1250.0,2.0,85.0,2,6800.0
7556,Whitefield,2 BHK,1277.0,2.0,77.0,2,6029.757243539546
7557,Whitefield,3 BHK,1820.0,3.0,140.0,3,7692.307692307692
7558,Whitefield,4 Bedroom,3453.0,4.0,247.0,4,7153.200115841298
7564,Whitefield,3 BHK,2280.0,4.0,125.0,3,5482.456140350877
7565,Whitefield,4 BHK,2882.0,5.0,200.0,4,6939.625260235947
7567,Whitefield,3 BHK,1639.5,3.0,92.63,3,5649.893260140287
7570,Whitefield,2 BHK,1190.0,2.0,70.0,2,5882.35294117647
7572,Whitefield,2 BHK,1270.0,2.0,94.0,2,7401.574803149606
7573,Whitefield,2 BHK,1220.0,2.0,89.0,2,7295.081967213115
7576,Whitefield,3 BHK,3758.0,3.0,300.0,3,7982.969664715274
7581,Whitefield,2 BHK,1216.0,2.0,72.0,2,5921.0526315789475
7583,Whitefield,4 Bedroom,5400.0,5.0,475.0,4,8796.296296296296
7584,Whitefield,3 BHK,1396.0,3.0,74.0,3,5300.859598853868
7593,Whitefield,3 BHK,1615.0,3.0,96.9,3,6000.0
7599,Whitefield,2 BHK,1200.0,2.0,70.0,2,5833.333333333333
7602,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
7604,Whitefield,3 BHK,2321.0,4.0,157.0,3,6764.325721671693
7605,Whitefield,2 BHK,1224.0,2.0,75.0,2,6127.450980392156
7606,Whitefield,3 BHK,1655.0,3.0,113.0,3,6827.794561933535
7608,Whitefield,5 Bedroom,4144.0,5.0,331.0,5,7987.451737451737
7611,Whitefield,3 Bedroom,1200.0,3.0,67.75,3,5645.833333333333
7612,Whitefield,4 BHK,2444.0,4.0,145.0,4,5932.896890343699
7613,Whitefield,2 BHK,1270.0,2.0,110.0,2,8661.417322834646
7614,Whitefield,3 BHK,1660.0,3.0,110.0,3,6626.506024096386
7615,Whitefield,2 BHK,1270.0,2.0,105.0,2,8267.71653543307
7617,Whitefield,2 BHK,1173.0,2.0,78.2,2,6666.666666666667
7618,Whitefield,2 BHK,1362.0,2.0,85.0,2,6240.822320117474
7620,Whitefield,3 BHK,1457.0,2.0,105.0,3,7206.588881262869
7621,Whitefield,3 BHK,1720.0,3.0,128.0,3,7441.860465116279
7625,Whitefield,3 BHK,1564.0,3.0,103.0,3,6585.677749360614
7629,Whitefield,3 BHK,1639.0,3.0,107.0,3,6528.370957901159
7630,Whitefield,3 BHK,1760.0,3.0,139.0,3,7897.727272727273
7631,Whitefield,1 BHK,613.0,1.0,48.0,1,7830.342577487765
7632,Whitefield,3 BHK,1730.0,3.0,125.0,3,7225.43352601156
7634,Whitefield,1 BHK,877.0,1.0,59.0,1,6727.480045610034
7638,Yelachenahalli,3 BHK,1464.0,2.0,105.0,3,7172.131147540984
7639,Yelachenahalli,2 BHK,2400.0,1.0,150.0,2,6250.0
7640,Yelachenahalli,3 BHK,1700.0,3.0,130.0,3,7647.058823529412
7641,Yelachenahalli,2 BHK,1080.0,2.0,55.0,2,5092.592592592592
7642,Yelachenahalli,2 BHK,1400.0,2.0,78.0,2,5571.428571428572
7643,Yelachenahalli,3 BHK,1330.0,3.0,73.5,3,5526.315789473684
7644,Yelachenahalli,2 BHK,800.0,1.0,30.0,2,3750.0
7645,Yelachenahalli,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
7646,Yelachenahalli,3 BHK,1365.0,2.0,72.0,3,5274.725274725275
7647,Yelachenahalli,2 BHK,1103.0,2.0,55.0,2,4986.400725294651
7648,Yelachenahalli,2 BHK,1000.0,2.0,50.0,2,5000.0
7650,Yelahanka,2 BHK,1326.0,2.0,78.0,2,5882.35294117647
7657,Yelahanka,3 BHK,1705.0,3.0,95.0,3,5571.847507331378
7658,Yelahanka,2 BHK,1234.0,2.0,80.0,2,6482.982171799027
7659,Yelahanka,2 BHK,1315.0,2.0,85.0,2,6463.878326996198
7660,Yelahanka,2 BHK,1170.0,2.0,62.5,2,5341.880341880342
7662,Yelahanka,1 BHK,697.0,1.0,45.0,1,6456.241032998565
7664,Yelahanka,3 BHK,2195.0,4.0,127.0,3,5785.876993166287
7666,Yelahanka,3 BHK,1614.0,3.0,95.0,3,5885.9975216852545
7668,Yelahanka,1 BHK,628.0,1.0,24.0,1,3821.6560509554142
7671,Yelahanka,1 BHK,654.0,1.0,38.4,1,5871.559633027523
7678,Yelahanka,3 BHK,1825.0,3.0,105.0,3,5753.424657534247
7679,Yelahanka,3 BHK,1603.0,3.0,96.0,3,5988.7710542732375
7680,Yelahanka,2 BHK,1304.0,2.0,79.0,2,6058.2822085889575
7686,Yelahanka,3 BHK,1517.0,3.0,76.3,3,5029.663810151615
7690,Yelahanka,2 BHK,1327.0,2.0,85.0,2,6405.42577241899
7693,Yelahanka,3 BHK,1566.0,3.0,97.0,3,6194.125159642401
7695,Yelahanka,2 BHK,1270.0,2.0,78.0,2,6141.7322834645665
7696,Yelahanka,3 BHK,1400.0,2.0,80.54,3,5752.857142857143
7698,Yelahanka,2 BHK,1322.0,2.0,86.0,2,6505.295007564297
7699,Yelahanka,2 BHK,1100.0,2.0,70.0,2,6363.636363636364
7700,Yelahanka,2 Bedroom,1200.0,2.0,70.0,2,5833.333333333333
7702,Yelahanka,5 Bedroom,4000.0,5.0,220.0,5,5500.0
7703,Yelahanka,4 Bedroom,2675.0,4.0,140.0,4,5233.644859813084
7705,Yelahanka,1 BHK,654.0,1.0,37.0,1,5657.492354740061
7706,Yelahanka,3 BHK,1465.0,3.0,80.01,3,5461.433447098977
7710,Yelahanka,3 BHK,1692.0,3.0,83.0,3,4905.437352245863
7715,Yelahanka,3 BHK,2145.0,3.0,125.0,3,5827.505827505827
7717,Yelahanka,2 BHK,1322.0,2.0,75.0,2,5673.2223903177
7720,Yelahanka,1 BHK,602.0,1.0,26.0,1,4318.936877076412
7721,Yelahanka,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
7722,Yelahanka,3 BHK,1614.0,2.0,100.0,3,6195.786864931846
7723,Yelahanka,3 BHK,1890.0,3.0,108.0,3,5714.285714285715
7724,Yelahanka,3 BHK,1556.0,3.0,86.0,3,5526.9922879177375
7725,Yelahanka,3 BHK,1610.0,4.0,85.0,3,5279.503105590062
7731,Yelahanka,3 BHK,1859.0,3.0,108.0,3,5809.575040344271
7733,Yelahanka,2 BHK,1322.0,2.0,80.0,2,6051.437216338881
7736,Yelahanka,4 BHK,2600.0,4.0,175.0,4,6730.7692307692305
7737,Yelahanka,2 BHK,1305.0,2.0,78.0,2,5977.0114942528735
7739,Yelahanka,3 BHK,1711.0,3.0,85.61,3,5003.506721215664
7740,Yelahanka,2 BHK,1315.0,2.0,75.0,2,5703.42205323194
7741,Yelahanka,6 Bedroom,3600.0,6.0,200.0,6,5555.555555555556
7743,Yelahanka,3 BHK,1614.0,3.0,95.0,3,5885.9975216852545
7744,Yelahanka,3 BHK,1650.0,3.0,105.0,3,6363.636363636364
7749,Yelahanka,4 Bedroom,3990.0,4.0,260.0,4,6516.290726817043
7750,Yelahanka,3 BHK,1620.0,3.0,90.0,3,5555.555555555556
7751,Yelahanka,1 BHK,654.0,1.0,36.25,1,5542.813455657492
7752,Yelahanka,3 BHK,1614.0,3.0,93.0,3,5762.081784386617
7753,Yelahanka,1 BHK,694.0,1.0,30.84,1,4443.804034582133
7754,Yelahanka,2 BHK,1115.0,2.0,60.0,2,5381.165919282511
7755,Yelahanka,3 BHK,2317.0,4.0,140.0,3,6042.296072507553
7756,Yelahanka,3 BHK,1653.0,3.0,93.0,3,5626.134301270417
7757,Yelahanka,1 BHK,654.0,1.0,38.0,1,5810.397553516819
7759,Yelahanka,2 BHK,1445.0,2.0,82.0,2,5674.740484429066
7761,Yelahanka,1 BHK,602.0,1.0,38.0,1,6312.292358803987
7762,Yelahanka,1 BHK,697.0,1.0,35.0,1,5021.520803443329
7764,Yelahanka,1 BHK,682.0,1.0,36.23,1,5312.316715542522
7766,Yelahanka,3 BHK,1560.0,2.0,98.0,3,6282.051282051282
7767,Yelahanka,3 BHK,1780.0,3.0,107.0,3,6011.23595505618
7768,Yelahanka,3 BHK,1342.0,2.0,75.0,3,5588.673621460507
7769,Yelahanka,3 BHK,1823.0,3.0,103.0,3,5650.027427317608
7770,Yelahanka,3 BHK,1792.0,3.0,104.0,3,5803.571428571428
7771,Yelahanka,2 BHK,1304.0,2.0,69.97,2,5365.79754601227
7774,Yelahanka,2 BHK,1300.0,2.0,69.23,2,5325.384615384615
7775,Yelahanka,3 BHK,1705.0,3.0,91.0,3,5337.243401759531
7777,Yelahanka,3 BHK,1835.0,3.0,108.0,3,5885.558583106267
7778,Yelahanka,3 BHK,1847.0,3.0,92.0,3,4981.050351922036
7780,Yelahanka,3 BHK,1890.0,3.0,109.0,3,5767.195767195767
7781,Yelahanka,1 BHK,700.0,1.0,38.0,1,5428.571428571428
7782,Yelahanka,3 BHK,1491.0,3.0,85.0,3,5700.871898054997
7783,Yelahanka,4 Bedroom,2088.0,5.0,110.0,4,5268.199233716475
7788,Yelahanka,3 BHK,1600.0,3.0,100.0,3,6250.0
7792,Yelahanka,3 BHK,1705.0,3.0,85.0,3,4985.337243401759
7793,Yelahanka,3 BHK,1350.0,2.0,85.0,3,6296.2962962962965
7794,Yelahanka,3 BHK,1633.0,3.0,110.0,3,6736.068585425597
7795,Yelahanka,1 BHK,827.5,1.0,42.535,1,5140.181268882176
7797,Yelahanka,3 BHK,1355.0,2.0,75.0,3,5535.055350553505
7800,Yelahanka,2 BHK,1104.0,2.0,58.0,2,5253.623188405797
7802,Yelahanka,2 BHK,1175.0,2.0,67.77,2,5767.659574468085
7803,Yelahanka,2 BHK,1322.0,2.0,77.9,2,5892.586989409986
7804,Yelahanka,1 BHK,602.0,1.0,33.0,1,5481.72757475083
7805,Yelahanka,2 BHK,1315.0,2.0,77.0,2,5855.513307984791
7808,Yelahanka,1 BHK,567.0,1.0,25.0,1,4409.171075837742
7810,Yelahanka,1 BHK,602.0,2.0,30.0,1,4983.388704318937
7812,Yelahanka,2 BHK,1234.0,2.0,80.0,2,6482.982171799027
7815,Yelahanka,2 BHK,1267.0,3.0,78.0,2,6156.274664561957
7816,Yelahanka,2 BHK,1360.0,2.0,78.19,2,5749.264705882353
7818,Yelahanka New Town,1 BHK,650.0,1.0,33.0,1,5076.923076923077
7819,Yelahanka New Town,1 BHK,500.0,1.0,20.0,1,4000.0
7820,Yelahanka New Town,1 BHK,440.0,1.0,16.5,1,3750.0
7821,Yelahanka New Town,3 BHK,1610.0,3.0,92.0,3,5714.285714285715
7822,Yelahanka New Town,3 BHK,1700.0,3.0,90.0,3,5294.117647058823
7823,Yelahanka New Town,1 BHK,650.0,1.0,20.0,1,3076.923076923077
7824,Yelahanka New Town,1 BHK,350.0,1.0,13.5,1,3857.1428571428573
7826,Yelahanka New Town,2 BHK,1385.0,2.0,65.0,2,4693.140794223827
7827,Yelahanka New Town,1 BHK,500.0,2.0,24.0,1,4800.0
7828,Yelahanka New Town,1 BHK,650.0,1.0,17.0,1,2615.3846153846152
7829,Yelahanka New Town,1 BHK,450.0,1.0,16.0,1,3555.5555555555557
7831,Yelahanka New Town,2 BHK,960.0,2.0,50.0,2,5208.333333333333
7833,Yelahanka New Town,3 BHK,1209.0,2.0,65.0,3,5376.344086021505
7834,Yelahanka New Town,3 BHK,1400.0,2.0,80.0,3,5714.285714285715
7835,Yelahanka New Town,1 BHK,450.0,1.0,15.0,1,3333.3333333333335
7836,Yelahanka New Town,1 BHK,500.0,1.0,18.0,1,3600.0
7837,Yelahanka New Town,3 BHK,1420.0,2.0,75.0,3,5281.69014084507
7839,Yelahanka New Town,2 Bedroom,2200.0,2.0,180.0,2,8181.818181818182
7840,Yelahanka New Town,1 BHK,488.0,1.0,20.0,1,4098.360655737705
7841,Yelahanka New Town,2 BHK,1100.0,2.0,58.0,2,5272.727272727273
7844,Yelahanka New Town,2 BHK,1000.0,2.0,44.0,2,4400.0
7845,Yelahanka New Town,1 BHK,650.0,1.0,18.0,1,2769.230769230769
7847,Yelahanka New Town,3 Bedroom,1740.0,3.0,150.0,3,8620.689655172413
7848,Yelahanka New Town,2 BHK,1290.0,2.0,70.0,2,5426.356589147287
7850,Yelenahalli,2 BHK,1240.0,2.0,47.12,2,3800.0
7851,Yelenahalli,2 BHK,1200.0,2.0,46.17,2,3847.5
7853,Yelenahalli,2 BHK,1260.0,2.0,47.88,2,3800.0
7855,Yelenahalli,2 BHK,1175.0,2.0,50.0,2,4255.31914893617
7856,Yelenahalli,3 BHK,1650.0,3.0,68.0,3,4121.212121212121
7857,Yelenahalli,2 BHK,1200.0,2.0,45.6,2,3800.0
7858,Yelenahalli,2 BHK,1200.0,2.0,46.17,2,3847.5
7859,Yelenahalli,2 BHK,1160.0,2.0,44.08,2,3800.0
7861,Yeshwanthpur,3 BHK,1693.0,3.0,108.0,3,6379.208505611341
7862,Yeshwanthpur,1 BHK,667.0,1.0,36.85,1,5524.737631184408
7863,Yeshwanthpur,4 BHK,1950.0,4.0,130.0,4,6666.666666666667
7865,Yeshwanthpur,1 BHK,665.0,1.0,36.85,1,5541.353383458647
7869,Yeshwanthpur,1 BHK,671.0,1.0,36.85,1,5491.803278688524
7870,Yeshwanthpur,2 BHK,1277.5,2.0,95.815,2,7500.1956947162425
7871,Yeshwanthpur,1 BHK,668.0,1.0,36.85,1,5516.4670658682635
7872,Yeshwanthpur,2 BHK,1185.0,2.0,75.84,2,6400.0
7873,Yeshwanthpur,2 BHK,1195.0,2.0,100.0,2,8368.200836820084
7874,Yeshwanthpur,3 BHK,1313.0,3.0,96.0,3,7311.500380807312
7875,Yeshwanthpur,2 BHK,1400.0,2.0,100.0,2,7142.857142857143
7878,Yeshwanthpur,1 BHK,673.0,1.0,36.85,1,5475.482912332838
7879,Yeshwanthpur,2 BHK,717.0,2.0,49.475,2,6900.278940027894
7882,Yeshwanthpur,1 BHK,605.0,1.0,41.745,1,6899.999999999999
7884,Yeshwanthpur,1 BHK,669.0,1.0,36.85,1,5508.221225710015
7886,Yeshwanthpur,3 BHK,3027.0,4.0,260.0,3,8589.362405021473
7889,Yeshwanthpur,1 BHK,670.0,1.0,36.85,1,5500.0
7892,Yeshwanthpur,2 BHK,1240.0,2.0,80.0,2,6451.612903225807
7893,Yeshwanthpur,3 BHK,1713.0,3.0,110.0,3,6421.482778750729
7894,Yeshwanthpur,2 BHK,1144.0,2.0,67.0,2,5856.643356643357
7895,Yeshwanthpur,2 BHK,1541.0,2.0,130.0,2,8436.080467229072
7897,Yeshwanthpur,2 Bedroom,1362.0,2.0,100.0,2,7342.143906020558
7898,Yeshwanthpur,1 BHK,666.0,1.0,36.8,1,5525.525525525525
7899,Yeshwanthpur,3 BHK,1855.0,3.0,140.0,3,7547.169811320755
7901,Yeshwanthpur,2 BHK,1165.0,2.0,85.0,2,7296.137339055794
7904,Yeshwanthpur,3 BHK,1825.0,3.0,145.0,3,7945.2054794520545
7906,Yeshwanthpur,1 BHK,994.0,2.0,54.67,1,5500.0
7907,Yeshwanthpur,1 BHK,650.0,1.0,40.0,1,6153.846153846154
7908,Yeshwanthpur,3 BHK,1855.0,3.0,140.0,3,7547.169811320755
7909,Yeshwanthpur,3 BHK,1500.0,3.0,100.0,3,6666.666666666667
7914,Yeshwanthpur,1 BHK,674.0,1.0,36.85,1,5467.359050445104
7916,Yeshwanthpur,1 BHK,672.0,1.0,36.85,1,5483.630952380952
7919,Yeshwanthpur,2 BHK,1195.0,2.0,100.0,2,8368.200836820084
7920,Yeshwanthpur,3 BHK,1692.0,3.0,108.0,3,6382.978723404255
7922,Yeshwanthpur,6 Bedroom,2500.0,5.0,185.0,6,7400.0
7927,Yeshwanthpur,3 BHK,1855.0,3.0,135.0,3,7277.628032345014
7928,Yeshwanthpur,3 BHK,1876.0,3.0,160.0,3,8528.784648187633
7930,other,3 BHK,2770.0,4.0,290.0,3,10469.314079422382
7932,other,1 RK,510.0,1.0,25.25,1,4950.980392156863
7934,other,1 BHK,600.0,1.0,38.0,1,6333.333333333333
7937,other,2 BHK,1500.0,2.0,185.0,2,12333.333333333334
7938,other,2 BHK,840.0,2.0,45.0,2,5357.142857142857
7939,other,3 Bedroom,4395.0,3.0,240.0,3,5460.750853242321
7940,other,2 BHK,845.0,2.0,55.0,2,6508.87573964497
7941,other,3 BHK,2511.0,3.0,205.0,3,8164.078056551175
7942,other,3 BHK,1660.0,2.0,105.0,3,6325.301204819277
7944,other,2 BHK,1200.0,2.0,65.0,2,5416.666666666667
7945,other,3 Bedroom,1200.0,3.0,90.0,3,7500.0
7949,other,2 BHK,782.0,2.0,55.68,2,7120.204603580562
7950,other,3 BHK,1800.0,3.0,120.0,3,6666.666666666667
7951,other,3 BHK,1413.0,2.0,75.0,3,5307.855626326964
7952,other,2 BHK,945.0,2.0,54.0,2,5714.285714285715
7953,other,3 BHK,1870.0,3.0,110.0,3,5882.35294117647
7954,other,3 BHK,1260.0,2.0,85.05,3,6750.0
7956,other,3 BHK,2795.0,4.0,235.0,3,8407.871198568873
7958,other,3 BHK,1904.0,3.0,150.0,3,7878.151260504202
7959,other,3 BHK,2000.0,3.0,175.0,3,8750.0
7962,other,3 Bedroom,1500.0,3.0,100.0,3,6666.666666666667
7964,other,3 Bedroom,1783.0,3.0,115.0,3,6449.8037016264725
7965,other,3 BHK,912.0,2.0,70.0,3,7675.438596491228
7968,other,3 BHK,1580.0,3.0,100.0,3,6329.113924050633
7969,other,3 BHK,1415.0,3.0,78.0,3,5512.367491166077
7971,other,3 BHK,2405.0,4.0,260.0,3,10810.81081081081
7972,other,2 Bedroom,1500.0,2.0,115.0,2,7666.666666666667
7977,other,2 BHK,1060.0,2.0,60.0,2,5660.377358490566
7978,other,8 Bedroom,2600.0,8.0,180.0,8,6923.076923076923
7980,other,2 BHK,1285.0,2.0,72.5,2,5642.023346303502
7981,other,3 Bedroom,4050.0,3.0,280.0,3,6913.580246913581
7984,other,2 Bedroom,1280.0,2.0,69.0,2,5390.625
7985,other,3 BHK,3045.0,3.0,170.0,3,5582.922824302134
7988,other,2 Bedroom,900.0,2.0,110.0,2,12222.222222222223
7993,other,3 BHK,1560.0,3.0,115.0,3,7371.794871794872
7996,other,4 Bedroom,1200.0,4.0,165.0,4,13750.0
7998,other,3 BHK,1645.0,3.0,95.0,3,5775.075987841945
7999,other,2 Bedroom,1200.0,2.0,79.0,2,6583.333333333333
8001,other,3 Bedroom,1350.0,2.0,140.0,3,10370.37037037037
8002,other,3 BHK,1800.0,3.0,150.0,3,8333.333333333334
8004,other,3 BHK,1762.0,3.0,125.0,3,7094.211123723042
8006,other,3 BHK,1200.0,3.0,90.0,3,7500.0
8007,other,3 BHK,2023.71,3.0,275.0,3,13588.903548433324
8013,other,3 BHK,2150.0,4.0,240.0,3,11162.790697674418
8016,other,4 Bedroom,3309.0,4.0,325.0,4,9821.698398307646
8017,other,11 BHK,5000.0,9.0,360.0,11,7200.0
8019,other,2 BHK,1150.0,2.0,126.0,2,10956.521739130434
8022,other,2 BHK,1200.0,2.0,74.0,2,6166.666666666667
8025,other,3 BHK,1753.0,3.0,120.0,3,6845.407872219053
8027,other,2 Bedroom,720.0,2.0,45.0,2,6250.0
8030,other,4 Bedroom,1200.0,3.0,165.0,4,13750.0
8031,other,1 Bedroom,700.0,1.0,41.0,1,5857.142857142857
8033,other,3 BHK,1595.0,3.0,115.0,3,7210.031347962383
